Year,Hazard_Rate,Cost_Ratio
18.963210702341136,0.0497629501917303,0.2488147509586515
19.013377926421406,0.05034046347867491,0.25170231739337456
19.06354515050167,0.05092467897268943,0.25462339486344715
19.11371237458194,0.05151567445480624,0.2575783722740312
19.163879598662206,0.05211352860872868,0.2605676430436434
19.214046822742475,0.05271832103130714,0.2635916051565357
19.264214046822744,0.053330132243136194,0.266650661215681
19.31438127090301,0.0539490436992749,0.2697452184963745
19.36454849498328,0.054575137800091766,0.27287568900045883
19.414715719063544,0.05520849790223501,0.27604248951117505
19.464882943143813,0.055849208329730775,0.27924604164865385
19.515050167224082,0.05649735438520955,0.28248677192604776
19.565217391304348,0.05715302236126328,0.2857651118063164
19.615384615384617,0.05781629955193427,0.28908149775967135
19.665551839464882,0.05848727426433703,0.29243637132168515
19.71571906354515,0.05916603583041557,0.2958301791520778
19.765886287625417,0.05985267461883655,0.29926337309418277
19.816053511705686,0.06054728204702103,0.3027364102351051
19.86622073578595,0.06124995059331524,0.3062497529665762
19.91638795986622,0.061960773809303316,0.3098038690465166
19.96655518394649,0.06267984633226215,0.31339923166131073
20.016722408026755,0.0634072638977613,0.3170363194888065
20.066889632107024,0.06414312335240926,0.32071561676204635
20.11705685618729,0.06488752266674686,0.3244376133337343
20.16722408026756,0.06564056094829138,0.3282028047414569
20.217391304347828,0.06640233845473098,0.3320116922736549
20.267558528428093,0.0671729566072731,0.3358647830363655
20.317725752508363,0.06795251800414744,0.33976259002073717
20.367892976588628,0.06874112643426532,0.3437056321713266
20.418060200668897,0.06953888689103833,0.34769443445519166
20.468227424749166,0.07034590558635649,0.35172952793178247
20.51839464882943,0.0711622899647292,0.35581144982364604
20.568561872909697,0.07198814871759032,0.3599407435879516
20.618729096989966,0.07282359179776891,0.3641179589888446
20.668896321070235,0.07366873043412793,0.36834365217063963
20.7190635451505,0.07452367714637324,0.37261838573186623
20.76923076923077,0.07538854576003418,0.3769427288001709
20.819397993311036,0.07626345142161778,0.3813172571080889
20.869565217391305,0.07714851061393949,0.38574255306969746
20.919732441471574,0.078043841171631,0.390219205858155
20.96989966555184,0.07894956229682865,0.39474781148414323
