RUL_Years,Prior_PDF,Intermediate_PDF,Posterior_PDF
9.929859719438877,0.057967864788552,0.07996940424252291,0.023752241150245195
9.959919839679358,0.058547569951854304,0.08188779480718061,0.02622765469959565
9.98997995991984,0.05912871069204474,0.08382882328367355,0.028914564914890247
10.02004008016032,0.05971121510157318,0.08579193091567577,0.03182557120795793
10.050100200400802,0.060295010258583456,0.08777652709622419,0.03497341920458952
10.080160320641284,0.06088002223854187,0.08978198928831643,0.03837092960619582
10.110220440881763,0.06146617612635141,0.09180766298869039,0.042030919325703194
10.140280561122244,0.06205339602895121,0.09385286173584657,0.045966114929898806
10.170340681362724,0.06264160508839986,0.0959168671633079,0.050189058514089314
10.200400801603205,0.06323072549544215,0.09799892909905115,0.054712006235999276
10.230460921843687,0.06382067850355697,0.10009826571196602,0.05954681984345781
10.260521042084168,0.06441138444348561,0.1022140637061319,0.06470485164365139
10.29058116232465,0.0650027627382376,0.10434547856361936,0.07019682347931071
10.32064128256513,0.06559473191857272,0.10649163483644601,0.07603270039782568
10.350701402805612,0.0661872096389559,0.10865162648823223,0.0822215598213659
10.380761523046093,0.06678011269398296,0.1108245172860149,0.08877145714793182
10.410821643286573,0.06737335703527372,0.11300934124258884,0.09568928883301576
10.440881763527054,0.06796685778882953,0.11520510310965396,0.10298065411724489
10.470941883767534,0.06856052927285113,0.1174107789219484,0.11064971667492159
10.501002004008015,0.0691542850160137,0.11962531659245741,0.11869906755967734
10.531062124248496,0.06974803777619447,0.12184763655868026,0.12712959091427184
10.561122244488978,0.07034169955964878,0.12407663247984557,0.1359403339898335
